0.177,0.034875,4.1207,1.034,2.2485,0.30197,1.4202,-0.034363,0.0044515,-0.70822,0.0092822,-1.0635,-0.015807,0.50368,-0.17849,0.10422,-0.38797,0.15319,-0.72932,0.050619,0.3252,-0.42738,0.0015986,-0.0056028,0.0022454,-0.010371,0.0023022,0.0050664,0.003323,-0.034502,-4.116,-1.0271,-2.2448,-0.30055,-1.4214,0.034328,-0.17197,-0.086215,-0.83898,1.508e-06,3.7497e-06,-6.4428e-05
0.543,-0.25497,7.1144,-2.3746,5.3829,0.0012207,1.6185,-0.015116,0.13714,-0.99006,0.1856,-1.6727,0.12916,0.82888,-0.013705,0.50306,-0.58645,0.71751,-1.721,0.58845,1.057,0.98646,0,0.0029206,0.00083446,0.0023842,4.4704e-05,0.00029802,-0.0036712,0.25056,-7.1146,2.3413,-5.3586,-0.0035314,-1.6162,0.015151,-1.305,0.47741,-0.73668,7.6852e-06,-1.1981e-05,-8.8682e-05
0.557,-0.28216,7.0817,-2.611,5.572,-0.014163,1.6316,-0.014429,0.14418,-0.99797,0.19573,-1.6966,0.1374,0.84374,-0.00029895,0.50223,-0.54663,0.72892,-1.6891,0.5884,1.0682,0.93225,-7.4506e-05,0.0029802,0.00077486,0.0020266,-0.00014901,0.0010729,-0.004084,0.27782,-7.0835,2.5791,-5.5476,0.012229,-1.6303,0.014524,-1.3077,0.48839,-0.74588,8.1471e-06,7.0678e-06,-8.657e-05
0.551,-0.26936,7.0893,-2.5117,5.4942,-0.0079502,1.6266,-0.014716,0.14116,-0.99465,0.19137,-1.6864,0.13387,0.83735,-0.005951,0.50272,-0.56356,0.7242,-1.7028,0.58867,1.0622,0.95573,-0.00011921,0.0029206,0.00083446,0.002265,-2.9802e-05,0.0010133,-0.0038962,0.26872,-7.1134,2.4776,-5.4578,0.0058703,-1.625,0.014919,-1.3073,0.48356,-0.74193,7.7656e-06,-4.2542e-07,-8.8311e-05
0.133,0.024677,4.2097,0.73457,2.267,0.23978,1.4842,-0.031511,0.0012749,-0.69623,0.0045781,-1.041,-0.016106,0.49425,-0.15716,0.041964,-0.15855,0.06219,-0.29814,-0.031818,0.097603,-0.52628,0.0011402,-0.0044703,0.0017411,-0.0085831,0.0013616,0.0053048,0.00087917,-0.02415,-4.2358,-0.7128,-2.2658,-0.23528,-1.4888,0.031329,-0.17319,-0.053423,-0.87483,1.3097e-05,4.5935e-05,-8.869e-05
0.474,-0.074576,6.6446,-1.1932,4.7418,0.10201,1.5021,-0.013074,0.10272,-0.94311,0.13835,-1.5481,0.089677,0.75258,-0.087011,0.48858,-0.76878,0.64817,-1.8779,0.54986,1.1284,1.0224,0.00046194,0.0020862,0.0010878,0.0015497,0.000678,0.0011921,0.0037626,0.07138,-6.6302,1.1643,-4.7226,-0.10376,-1.5016,0.013148,-0.15574,0.009404,-0.89815,-5.3141e-06,-3.8716e-06,0.00011007
0.319,0.018849,5.8179,0.55567,2.9313,0.2363,1.44,-0.025398,0.036431,-0.80784,0.052785,-1.2554,0.015828,0.59468,-0.19193,0.34002,-0.89586,0.44073,-1.7804,0.37486,0.88066,0.28068,0.001438,-0.00089407,0.0016466,-0.0029802,0.0017984,0.0023842,0.0055581,-0.019589,-5.7976,-0.57172,-2.9133,-0.23814,-1.4393,0.025596,-0.17769,-0.05669,-0.84809,-4.5793e-06,-1.5053e-06,7.0995e-05
0.292,0.028291,5.5015,0.75277,2.7084,0.26054,1.4286,-0.027953,0.027775,-0.78412,0.041479,-1.2087,0.0063439,0.57179,-0.19757,0.29899,-0.8555,0.3944,-1.6699,0.32472,0.80973,0.13116,0.0015833,-0.0022054,0.001777,-0.0046492,0.0020387,0.0032186,0.0056028,-0.029072,-5.4695,-0.76559,-2.698,-0.2623,-1.4281,0.028115,-0.18094,-0.06801,-0.83688,-2.0479e-06,1.2333e-05,5.21e-05
0.585,-0.3231,6.9196,-3.0679,5.9809,-0.038246,1.6419,-0.011914,0.15818,-1.0121,0.21645,-1.7429,0.15381,0.8742,0.024232,0.49701,-0.46432,0.74975,-1.6215,0.58222,1.1075,0.82468,-0.00032783,0.0029802,0.00086427,0.0025034,-0.00026822,0.0012517,-0.0035912,0.32056,-6.9336,3.0367,-5.9524,0.036821,-1.6417,0.012098,-1.3031,0.50853,-0.76492,9.122e-06,2.5225e-05,-7.1533e-05
0.587,-0.32402,6.8986,-3.0969,6.014,-0.039295,1.6419,-0.011687,0.15917,-1.013,0.21795,-1.7461,0.15497,0.87642,0.02587,0.49648,-0.45824,0.75105,-1.6165,0.5815,1.1109,0.81708,-0.00031292,0.0032186,0.00073016,0.0027418,-0.00037253,0.0016689,-0.0037085,0.3231,-6.9196,3.0679,-5.9809,0.038246,-1.6419,0.011914,-1.303,0.50989,-0.76535,8.5033e-06,3.1828e-05,-7.0608e-05
