0.133	0.0229102	5.71287	-0.138348	2.28571	0.0529572	2.02708	-0.0371357	0.000587946	-0.689471	0.00344795	-1.02728	-0.0167054	0.460296	-0.155751	0.00807497	0.0509024	0.00833953	0.107527	-0.077365	-0.733226	-0.567988	0.00807497	0.0509024	0.00833953	0.107527	-0.077365	-0.733226	-0.567988	-5.55112e-17	-5.05037	0.147074	-2.27531	-0.0595478	-1.4772	0.0110999	-0.0819321	0.023146	-0.915682	-3.00071e-05	-0.000145157	-7.19706e-05	
0.134	0.0232968	5.7125	-0.138713	2.29604	0.0527676	2.03804	-0.0374273	0.000596079	-0.689421	0.00345634	-1.02717	-0.0167833	0.459559	-0.156322	0.00813371	0.0506639	0.00839657	0.106573	-0.0778437	-0.73716	-0.570819	5.8732e-05	-0.000238419	5.70435e-05	-0.000953674	-0.0004787	-0.00393391	-0.00283122	0	-5.05049	0.147095	-2.27445	-0.0595142	-1.47695	0.0110206	-0.0801784	0.0231399	-0.917035	-3.07784e-05	-0.000152413	-7.39576e-05	
0.135	0.0227668	5.68959	-0.141036	2.29959	0.0528134	2.02504	-0.0366029	0.000604215	-0.689372	0.00346472	-1.02707	-0.0168622	0.458847	-0.1569	0.0081358	0.0486374	0.00838004	0.102282	-0.0789482	-0.712126	-0.577986	2.09548e-06	-0.00202656	-1.6531e-05	-0.00429153	-0.00110454	0.025034	-0.00716746	-0.0229102	-5.71287	0.138348	-2.28571	-0.0529572	-2.02708	0.0371357	-0.350052	0.0757424	-1.10815	0.000127879	0.000794042	-0.000190464	
0.136	0.022205	5.66578	-0.144427	2.30315	0.0526523	2.0117	-0.0357491	0.000612338	-0.689325	0.00347307	-1.02697	-0.0169422	0.45816	-0.157485	0.0081227	0.0464916	0.00835117	0.0977516	-0.0800416	-0.686943	-0.585303	-1.30972e-05	-0.00214577	-2.8871e-05	-0.00452995	-0.00109337	0.025183	-0.00731647	-0.0232968	-5.7125	0.138713	-2.29604	-0.0527676	-2.03804	0.0374273	-0.353007	0.0767477	-1.11158	0.000130693	0.000806592	-0.000193062	
0.137	0.0216409	5.64591	-0.148985	2.30426	0.0522258	1.99855	-0.0349107	0.000620427	-0.689281	0.00348138	-1.02688	-0.0170233	0.457498	-0.158078	0.00808883	0.0442862	0.00830693	0.0932217	-0.0810381	-0.662327	-0.592455	-3.38769e-05	-0.00220537	-4.42378e-05	-0.00452995	-0.000996515	0.0246167	-0.00715256	-0.0227668	-5.68959	0.141036	-2.29959	-0.0528134	-2.02504	0.0366029	-0.345588	0.0753578	-1.11033	0.000125782	0.000782286	-0.000188174	
0.138	0.0210787	5.61726	-0.154445	2.30924	0.051662	1.98574	-0.034055	0.00062849	-0.689239	0.00348965	-1.02679	-0.0171054	0.456859	-0.158677	0.00806339	0.0422001	0.00827317	0.0886917	-0.0820979	-0.638694	-0.599474	-2.54363e-05	-0.00208616	-3.37604e-05	-0.00452995	-0.00105985	0.0236332	-0.00701845	-0.022205	-5.66577	0.144427	-2.30315	-0.0526523	-2.0117	0.0357491	-0.337202	0.0747061	-1.10457	0.000123212	0.000753675	-0.000185884	
0.139	0.0205273	5.60006	-0.160956	2.3066	0.0508202	1.97266	-0.0332429	0.000636497	-0.689199	0.00349786	-1.02671	-0.0171884	0.456244	-0.159283	0.00800716	0.0401139	0.00820216	0.0845194	-0.0829846	-0.615358	-0.606209	-5.62286e-05	-0.00208616	-7.10133e-05	-0.00417233	-0.000886619	0.0233352	-0.00673532	-0.0216409	-5.64591	0.148985	-2.30426	-0.0522258	-1.99855	0.0349107	-0.332536	0.073474	-1.09819	0.000119761	0.000748323	-0.000175758	
0.14	0.0199878	5.58248	-0.168297	2.30326	0.0498117	1.95979	-0.0324441	0.000644439	-0.689161	0.00350597	-1.02663	-0.0172722	0.455651	-0.159896	0.00794139	0.0380874	0.00811857	0.0804663	-0.0838488	-0.592798	-0.612691	-6.57747e-05	-0.00202655	-8.35862e-05	-0.00405312	-0.000864267	0.0225604	-0.00648201	-0.0210787	-5.61726	0.154445	-2.30924	-0.051662	-1.98574	0.034055	-0.324588	0.0727042	-1.09545	0.000115801	0.000721967	-0.000172857	
0.141	0.0194105	5.54755	-0.176355	2.30833	0.0486922	1.94705	-0.0315768	0.000652299	-0.689125	0.003514	-1.02655	-0.0173569	0.45508	-0.160515	0.00786065	0.03618	0.00802614	0.0761747	-0.0847075	-0.570893	-0.619173	-8.07345e-05	-0.00190735	-9.24338e-05	-0.00429153	-0.000858679	0.0219047	-0.00648201	-0.0205273	-5.60006	0.160956	-2.3066	-0.0508202	-1.97266	0.0332429	-0.31722	0.0722212	-1.09028	0.000111905	0.000694238	-0.000169301	
0.142	0.0188854	5.53338	-0.185351	2.3019	0.0473121	1.93457	-0.0308105	0.000660059	-0.68909	0.0035219	-1.02648	-0.0174424	0.45453	-0.161141	0.00775978	0.0341535	0.00789971	0.0722408	-0.0854824	-0.549644	-0.625506	-0.000100874	-0.00202656	-0.000126427	-0.00393391	-0.00077486	0.0212491	-0.00633299	-0.0199878	-5.58247	0.168297	-2.30326	-0.0498117	-1.95979	0.0324441	-0.311109	0.0715436	-1.08651	0.000107533	0.000674788	-0.000164152	
0.143	0.0183039	5.49299	-0.194735	2.30782	0.0459035	1.92196	-0.0299381	0.000667696	-0.689058	0.00352965	-1.02641	-0.0175286	0.454002	-0.161772	0.00763708	0.0323653	0.00775279	0.0680685	-0.0862162	-0.528902	-0.631526	-0.000122702	-0.00178814	-0.000146917	-0.00417233	-0.000733882	0.0207424	-0.00602001	-0.0194105	-5.54755	0.176355	-2.30833	-0.0486922	-1.94705	0.0315768	-0.305015	0.0712371	-1.08114	0.000105066	0.000659948	-0.000158275	
0.144	0.0177998	5.4867	-0.205222	2.29636	0.0441886	1.90978	-0.029217	0.000675192	-0.689028	0.00353723	-1.02635	-0.0176155	0.453493	-0.16241	0.00749581	0.0302196	0.00757584	0.0641346	-0.0869092	-0.508606	-0.637442	-0.00014127	-0.00214577	-0.000176951	-0.00393391	-0.000692904	0.0202954	-0.00591576	-0.0188853	-5.53338	0.185351	-2.3019	-0.0473121	-1.93457	0.0308105	-0.299425	0.0709976	-1.07631	0.000101568	0.000641272	-0.000153069	
0.145	0.017228	5.44981	-0.216064	2.29927	0.0424592	1.89736	-0.0283693	0.000682518	-0.688999	0.00354461	-1.02629	-0.0177031	0.453004	-0.163053	0.00732578	0.0283718	0.00738003	0.0599623	-0.0875685	-0.488788	-0.643194	-0.000170025	-0.00184774	-0.000195811	-0.00417233	-0.000659376	0.0198186	-0.00575185	-0.0183039	-5.49298	0.194735	-2.30782	-0.0459035	-1.92196	0.0299381	-0.293481	0.0709987	-1.07092	9.91615e-05	0.0006265	-0.000147974	
0.146	0.0167206	5.43468	-0.227608	2.2914	0.0405197	1.88567	-0.0276369	0.000689649	-0.688973	0.00355176	-1.02623	-0.0177913	0.452534	-0.163702	0.00713143	0.0262856	0.00714674	0.0559092	-0.0882018	-0.469834	-0.648901	-0.000194355	-0.00208616	-0.000233296	-0.00405312	-0.000633299	0.0189543	-0.00570714	-0.0177998	-5.4867	0.205222	-2.29636	-0.0441886	-1.90978	0.029217	-0.286886	0.0708871	-1.06796	9.4263e-05	0.000598599	-0.000145621	
0.147	0.0161893	5.4144	-0.239769	2.2849	0.0384385	1.87369	-0.0268757	0.000696551	-0.688949	0.00355863	-1.02618	-0.01788	0.452083	-0.164356	0.00690209	0.0242591	0.00687689	0.051856	-0.0887308	-0.451028	-0.654444	-0.000229338	-0.00202656	-0.000269851	-0.00405312	-0.000528991	0.0188053	-0.00554323	-0.017228	-5.44981	0.216064	-2.29927	-0.0424592	-1.89736	0.0283693	-0.281209	0.0705205	-1.06133	9.03492e-05	0.000584658	-0.00013914	
0.148	0.0156357	5.37757	-0.25229	2.28742	0.0363518	1.86213	-0.0260582	0.000703218	-0.688927	0.00356523	-1.02613	-0.0179694	0.45165	-0.165016	0.00666716	0.0222325	0.00660261	0.0473261	-0.0893753	-0.432849	-0.659913	-0.000234926	-0.00202656	-0.000274274	-0.00452995	-0.000644475	0.0181794	-0.00546873	-0.0167206	-5.43468	0.227608	-2.2914	-0.0405197	-1.88567	0.0276369	-0.275974	0.0715097	-1.058	8.97249e-05	0.0005646	-0.00013712	
0.149	0.0151662	5.37352	-0.265612	2.27123	0.0340044	1.85045	-0.0253911	0.00070961	-0.688907	0.00357151	-1.02609	-0.0180593	0.451235	-0.165681	0.00639202	0.0200868	0.00627828	0.0435114	-0.0899061	-0.415027	-0.665128	-0.000275148	-0.00214577	-0.000324333	-0.0038147	-0.000530854	0.0178218	-0.00521541	-0.0161893	-5.4144	0.239769	-2.2849	-0.0384385	-1.87369	0.0268757	-0.272587	0.0715849	-1.05215	8.65949e-05	0.00055831	-0.00012887	
0.15	0.01463	5.34484	-0.279201	2.26859	0.0316282	1.83916	-0.02462	0.000715694	-0.688889	0.00357743	-1.02605	-0.0181497	0.450838	-0.166352	0.00608346	0.017941	0.00592181	0.0389814	-0.0903923	-0.397682	-0.670269	-0.000308559	-0.00214577	-0.000356464	-0.00452995	-0.00048615	0.017345	-0.0051409	-0.0156357	-5.37757	0.25229	-2.28742	-0.0363518	-1.86213	0.0260582	-0.266107	0.0717655	-1.04838	8.28017e-05	0.000536831	-0.000126047	
0.151	0.0141256	5.3277	-0.29323	2.25834	0.0291173	1.82763	-0.0239046	0.00072144	-0.688873	0.00358295	-1.02601	-0.0182405	0.450457	-0.167027	0.00574614	0.0157952	0.00551809	0.0348091	-0.0908188	-0.380576	-0.675306	-0.000337313	-0.00214577	-0.000403728	-0.00417233	-0.000426546	0.0171065	-0.00503659	-0.0151662	-5.37352	0.265612	-2.27123	-0.0340044	-1.85045	0.0253911	-0.262489	0.0721337	-1.04248	7.93934e-05	0.000523995	-0.000119914	
0.152	0.0135723	5.28503	-0.307371	2.26109	0.0266546	1.81621	-0.0230903	0.000726822	-0.688859	0.00358805	-1.02598	-0.0183318	0.450093	-0.167707	0.00538217	0.0137687	0.00509736	0.0301599	-0.0913124	-0.363916	-0.680238	-0.000363973	-0.00202656	-0.000420725	-0.00464916	-0.000493601	0.0166595	-0.00493228	-0.01463	-5.34484	0.279201	-2.26859	-0.0316282	-1.83916	0.02462	-0.257003	0.073076	-1.03681	7.80324e-05	0.000506095	-0.000117475	
0.153	0.0130777	5.26792	-0.322194	2.25061	0.023942	1.80524	-0.0223958	0.000731795	-0.688848	0.00359267	-1.02596	-0.0184235	0.449745	-0.168392	0.00497309	0.0115037	0.00461843	0.0257492	-0.0916589	-0.347823	-0.685036	-0.000409083	-0.00226498	-0.000478932	-0.00441074	-0.000346452	0.0160933	-0.00479817	-0.0141256	-5.3277	0.29323	-2.25834	-0.0291173	-1.82763	0.0239046	-0.252714	0.0731378	-1.03618	7.25733e-05	0.000488947	-0.000112003	
0.154	0.0125858	5.24712	-0.337295	2.24264	0.0211991	1.79467	-0.021697	0.000736336	-0.688838	0.00359679	-1.02594	-0.0185156	0.449413	-0.169082	0.00454043	0.00911951	0.00411854	0.0209808	-0.0921022	-0.332177	-0.689909	-0.000432657	-0.00238418	-0.000499887	-0.00476837	-0.00044331	0.0156462	-0.00487268	-0.0135723	-5.28503	0.307371	-2.26109	-0.0266546	-1.81621	0.0230903	-0.246278	0.0741336	-1.03003	7.06014e-05	0.00046672	-0.000110829	
0.155	0.0120907	5.22636	-0.352652	2.23466	0.0183947	1.78417	-0.0209991	0.00074041	-0.688832	0.00360036	-1.02592	-0.0186081	0.449097	-0.169777	0.00407471	0.00661612	0.00357605	0.015974	-0.0925157	-0.31665	-0.694528	-0.000465719	-0.0025034	-0.000542496	-0.00500679	-0.000413507	0.015527	-0.00461936	-0.0130777	-5.26792	0.322194	-2.25061	-0.023942	-1.80524	0.0223958	-0.24386	0.0750933	-1.02366	6.9572e-05	0.000463429	-0.000103824	
0.156	0.0116218	5.21336	-0.368521	2.22147	0.0154575	1.77361	-0.0203421	0.000743989	-0.688828	0.00360336	-1.02591	-0.018701	0.448795	-0.170476	0.00357861	0.00411272	0.00300049	0.0112057	-0.0929069	-0.30148	-0.699177	-0.000496104	-0.00250339	-0.000575557	-0.00476837	-0.000391155	0.0151694	-0.00464916	-0.0125858	-5.24712	0.337295	-2.24263	-0.0211991	-1.79467	0.021697	-0.239694	0.0759024	-1.02017	6.69256e-05	0.00044936	-9.96521e-05	
0.157	0.0111403	5.19197	-0.384403	2.21242	0.0125215	1.7632	-0.0196605	0.000747031	-0.688826	0.00360574	-1.0259	-0.0187943	0.448508	-0.171179	0.00304158	0.00160933	0.00237999	0.00619888	-0.0932794	-0.286669	-0.703618	-0.000537024	-0.0025034	-0.000620493	-0.00500679	-0.000372529	0.0148118	-0.00444055	-0.0120907	-5.22636	0.352652	-2.23466	-0.0183947	-1.78417	0.0209991	-0.235826	0.0767979	-1.01456	6.44159e-05	0.000436392	-9.53416e-05	
0.158	0.0106447	5.16685	-0.400513	2.20588	0.00951215	1.75315	-0.0189677	0.000749499	-0.688827	0.00360746	-1.0259	-0.0188879	0.448236	-0.171888	0.002468	-0.00101328	0.00171317	0.000834465	-0.0936054	-0.272244	-0.708118	-0.000573578	-0.0026226	-0.000666827	-0.00536442	-0.000325963	0.0144243	-0.00450015	-0.0116218	-5.21336	0.368521	-2.22147	-0.0154575	-1.77361	0.0203421	-0.230879	0.0774177	-1.00987	5.9741e-05	0.000414366	-9.31548e-05	
