0.447,0.042219,7.1749,-0.53709,3.7051,-0.045885,1.4246,0.0081182,-0.081592,-0.90647,-0.090037,-1.4963,-0.10414,0.71614,-0.45519,-0.53805,-1.0419,-0.63389,-2.5983,-0.47703,1.6591,-0.85381,-0.00091642,0.0025034,-0.0017807,-0.00035763,-0.00055879,0.0026226,0.0026226,-0.041183,-7.1837,0.56314,-3.6613,0.049186,-1.4231,-0.0082715,-0.12826,0.1638,-0.81544,-1.1101e-05,-1.0176e-05,9.0351e-05
0.463,0.056955,7.1627,-0.32314,4.0209,-0.019653,1.4368,0.0066566,-0.090324,-0.9228,-0.10041,-1.5379,-0.11184,0.74303,-0.4685,-0.55215,-1.0006,-0.66119,-2.5952,-0.48482,1.6986,-0.81259,-0.00081956,0.0026822,-0.0016615,0.00059605,-0.00048429,0.002563,0.0025332,-0.055244,-7.1673,0.35017,-3.9794,0.022891,-1.4353,-0.006827,-0.12976,0.15656,-0.82183,-7.8774e-06,-1.2299e-06,8.0653e-05
0.846,-1.5428,-2.3167,3.9256,13.057,0.088002,1.1882,-0.054147,-0.27051,-0.89929,-0.47635,-2.2809,0.0082879,1.8102,1.6743,-0.01663,1.4228,-1.2286,-0.58937,0.62998,1.9412,2.7996,0.0043213,0.0047088,-0.00011921,0.0081062,0.0074547,-0.0094175,-0.066876,1.5203,2.2202,-3.9019,-13.024,-0.087552,-1.1867,0.055841,-3.6822,4.4783,-4.3885,0.00027072,-9.112e-05,-0.0019892
0.324,-0.028269,6.1068,-1.5813,1.8609,-0.21248,1.3366,0.016365,-0.025247,-0.7724,-0.025986,-1.1948,-0.0517,0.53645,-0.33258,-0.35164,-1.0164,-0.39296,-2.1149,-0.35052,1.1882,-1.1016,-0.0021588,-0.0036359,-0.0023693,-0.0094175,-0.0016577,0.0058413,0.00056624,0.028709,-6.0667,1.5876,-1.8456,0.21403,-1.3356,-0.016421,-0.1274,0.20905,-0.76438,6.4834e-07,6.1042e-07,0.00014846
0.889,-1.9769,-4.2522,4.39,13.642,0.087486,1.205,-0.019551,-0.26715,-0.83451,-0.52895,-2.2991,0.042948,1.885,1.7344,0.16713,1.5662,-1.2128,-0.26989,0.97628,1.5438,0.12887,0.0041127,0.0016093,0.0010729,0.0071526,0.0077598,-0.0097752,-0.056982,1.9622,4.1759,-4.3705,-13.625,-0.08804,-1.2053,0.021028,-4.0687,3.9986,-4.5365,0.00016626,-8.8573e-05,-0.0016949
0.627,-0.99162,1.9069,1.0315,9.8584,-0.10196,1.0056,0.04606,-0.18773,-1.0335,-0.23307,-1.9526,-0.10269,1.1535,-0.078959,-0.57818,-0.22495,-0.93865,-2.2575,0.60488,3.0535,7.4431,0.00067055,0.0064373,-0.0015348,0.0047684,0.0041053,0.0063181,0.062712,0.9855,-1.9395,-1.0025,-9.8069,0.10601,-1.0006,-0.047349,6.363,1.9551,-2.6404,-0.00044228,-3.4244e-05,0.002
0.679,-1.0502,1.239,1.8945,10.788,0.0028697,1.0611,-0.0066007,-0.21663,-1.0356,-0.28417,-2.0628,-0.067863,1.3234,0.38317,-0.53041,0.14186,-1.0259,-1.977,0.68095,3.4767,9.9856,0.0011772,0.007391,-0.0017583,0.0057221,-0.0018552,0.0065565,0.028669,1.0508,-1.2598,-1.8606,-10.76,0.00054898,-1.0606,0.0039696,4.5116,4.6691,-3.2115,-0.00032302,-0.00031748,0.001077
0.513,-0.13889,5.5722,0.17955,5.8304,-0.031212,1.28,0.023175,-0.11886,-0.96877,-0.13566,-1.6667,-0.1355,0.83282,-0.50307,-0.59429,-0.84555,-0.75537,-2.6112,-0.29287,2.1758,-0.10711,-0.0014752,0.0022054,-0.0026077,-0.0052452,0.020981,0.036299,0.067294,0.091374,-5.8423,-0.19968,-5.6454,0.015073,-1.3171,-0.019168,6.3397,-1.3046,-1.8098,-1.9847e-05,0.0011701,0.0016508
0.805,-1.0275,-0.25733,3.4773,12.209,0.078587,1.1366,-0.086331,-0.26629,-0.95296,-0.42623,-2.25,-0.012034,1.7221,1.5032,-0.19226,1.1715,-1.2102,-0.93579,0.37861,2.3895,5.6409,0.0039935,0.007391,-0.0010133,0.0088215,0.003932,-0.012636,-0.069976,1.0006,0.15557,-3.4587,-12.156,-0.0782,-1.1326,0.087608,-2.6908,5.2922,-4.1986,0.00048417,-0.00012896,-0.0020953
0.554,-0.71132,2.9152,0.19549,8.0533,-0.19027,0.92603,0.062956,-0.14391,-1.0003,-0.16844,-1.7748,-0.13463,0.94014,-0.44994,-0.61643,-0.67568,-0.83336,-2.6045,0.23264,2.8343,2.6245,8.9407e-05,0.0051856,-0.0013113,0.0033379,0.0074506,0.0042915,0.066221,0.69635,-2.9617,-0.18701,-7.9926,0.18781,-0.93138,-0.062271,6.787,-0.80025,-1.9974,-0.00028741,0.00019346,0.0019386
