0.014	0.0084181	5.81111	-0.139122	1.58088	0.0554558	1.54345	-0.0300798	1.57347e-05	-0.697026	0.00287932	-1.04455	-0.0110314	0.520198	-0.108312	0.00139508	0.0751615	0.000882428	0.179052	-0.015121	-0.261962	-0.219159	0.00139508	0.0751615	0.000882428	0.179052	-0.015121	-0.261962	-0.219159	5.55112e-17	-5.03768	0.146156	-2.39783	-0.0627306	-1.49289	0.0172347	-0.129576	0.0230595	-0.902315	-7.28524e-06	-0.000138406	-7.68862e-05	
0.015	0.00868463	5.8323	-0.138659	1.57059	0.0553864	1.54863	-0.0304317	1.71849e-05	-0.696951	0.00288027	-1.04437	-0.0110471	0.519931	-0.108534	0.00145017	0.0748038	0.000949483	0.178576	-0.0156937	-0.266373	-0.222333	5.5089e-05	-0.000357628	6.70552e-05	-0.000476837	-0.000572764	-0.00441074	-0.00317395	0	-5.03778	0.14615	-2.39665	-0.0627126	-1.49286	0.0172133	-0.125027	0.0233632	-0.90563	-8.90134e-06	-0.000170763	-8.52203e-05	
0.016	0.00855614	5.79652	-0.137632	1.60809	0.0559321	1.55146	-0.0300995	1.86828e-05	-0.69688	0.00288134	-1.0442	-0.0110641	0.519672	-0.108761	0.00149795	0.0711679	0.00106869	0.169873	-0.0169715	-0.259757	-0.227123	4.77794e-05	-0.00363588	0.000119209	-0.00870228	-0.00127777	0.00661612	-0.00479072	-0.0084181	-5.81111	0.139122	-1.58088	-0.0554558	-1.54345	0.0300798	-0.248426	0.0426094	-0.870239	3.07669e-05	4.7999e-05	-0.000117546	
0.017	0.00842457	5.74641	-0.135174	1.65146	0.0567744	1.55383	-0.0297213	2.02447e-05	-0.696812	0.00288251	-1.04404	-0.0110823	0.519418	-0.108993	0.00156189	0.0676513	0.00117254	0.161171	-0.0182288	-0.253081	-0.231892	6.39411e-05	-0.00351667	0.000103842	-0.00870228	-0.00125729	0.00667572	-0.00476837	-0.00868463	-5.8323	0.138659	-1.57059	-0.0553864	-1.54863	0.0304317	-0.251184	0.0427912	-0.870611	3.03965e-05	5.52028e-05	-0.000118662	
0.018	0.00834067	5.71285	-0.132039	1.68599	0.0577127	1.55612	-0.0294332	2.1877e-05	-0.696748	0.00288379	-1.04389	-0.0111018	0.519172	-0.10923	0.00163228	0.0638962	0.00128313	0.152588	-0.0194917	-0.246406	-0.236653	7.03859e-05	-0.00375509	0.000110594	-0.00858305	-0.00126287	0.00667574	-0.00476092	-0.00855614	-5.79652	0.137632	-1.60809	-0.0559321	-1.55146	0.0300995	-0.248806	0.0424107	-0.874482	3.08441e-05	5.86199e-05	-0.000117814	
0.019	0.00826691	5.66943	-0.12783	1.72379	0.0588583	1.55815	-0.0291305	2.35747e-05	-0.696688	0.00288518	-1.04374	-0.0111225	0.518932	-0.109471	0.00169772	0.0603199	0.00139116	0.144243	-0.0206958	-0.240087	-0.241347	6.54381e-05	-0.00357628	0.000108033	-0.00834465	-0.0012042	0.00631809	-0.00469387	-0.00842457	-5.74641	0.135174	-1.65146	-0.0567744	-1.55383	0.0297213	-0.244809	0.0415193	-0.879053	2.91253e-05	5.39379e-05	-0.000117225	
0.02	0.00820399	5.61495	-0.122495	1.76372	0.060234	1.55936	-0.0288046	2.53426e-05	-0.696631	0.00288668	-1.04361	-0.0111443	0.518698	-0.109717	0.00176788	0.0571012	0.0014978	0.136495	-0.021847	-0.233948	-0.245929	7.01657e-05	-0.00321865	0.000106636	-0.0077486	-0.00115111	0.00613928	-0.00458211	-0.00834067	-5.71285	0.132039	-1.68599	-0.0577127	-1.55612	0.0294332	-0.242294	0.0406523	-0.880805	2.856e-05	5.68925e-05	-0.000115938	
0.021	0.00813489	5.54638	-0.116236	1.80951	0.0618158	1.56024	-0.0284313	2.71762e-05	-0.696577	0.00288829	-1.04348	-0.0111673	0.51847	-0.109968	0.00183359	0.0540018	0.00161328	0.128746	-0.0229655	-0.227869	-0.250459	6.57091e-05	-0.00309944	0.000115484	-0.0077486	-0.00111852	0.00607967	-0.00452997	-0.00826691	-5.66943	0.12783	-1.72379	-0.0588583	-1.55815	0.0291305	-0.239383	0.039787	-0.884056	2.8168e-05	5.84155e-05	-0.000114856	
0.022	0.00813145	5.50717	-0.109622	1.8395	0.0633962	1.56095	-0.0282036	2.90797e-05	-0.696526	0.00289003	-1.04336	-0.0111914	0.518248	-0.110223	0.00190356	0.0506043	0.00173924	0.121355	-0.0240598	-0.221789	-0.254944	6.99656e-05	-0.00339746	0.000125961	-0.00739098	-0.0010943	0.00607967	-0.00448525	-0.00820399	-5.61495	0.122495	-1.76372	-0.060234	-1.55936	0.0288046	-0.236004	0.0387782	-0.886504	2.78273e-05	5.84298e-05	-0.000114164	
0.023	0.00809232	5.43173	-0.101783	1.88523	0.0652926	1.56098	-0.0278358	3.10606e-05	-0.696478	0.00289191	-1.04324	-0.0112165	0.518032	-0.110482	0.00198084	0.0476837	0.00187545	0.114083	-0.0251196	-0.215888	-0.259325	7.72834e-05	-0.00292063	0.000136206	-0.00727177	-0.00105985	0.00590086	-0.00438094	-0.00813489	-5.54638	0.116236	-1.80951	-0.0618158	-1.56024	0.0284313	-0.233139	0.0378633	-0.890293	2.78814e-05	6.33722e-05	-0.000112621	
