0.142,0.023945,5.7081,-0.13828,2.3383,0.052618,2.0616,-0.03708,0.00066298,-0.68902,0.0035254,-1.0264,-0.017422,0.45353,-0.16098,0.0085373,0.048697,0.0088068,0.10085,-0.081308,-0.7666,-0.59216,0.0085373,0.048697,0.0088068,0.10085,-0.081308,-0.7666,-0.59216,0,-5.0515,0.14728,-2.2677,-0.059243,-1.4749,0.010373,-0.075528,0.02269,-0.91609,-3.2958e-05,-0.00014702,-7.1632e-05
0.143,0.024359,5.7075,-0.13749,2.3488,0.052642,2.0728,-0.037387,0.00067156,-0.68898,0.0035342,-1.0263,-0.017503,0.45276,-0.16158,0.0085882,0.048518,0.0088557,0.10002,-0.081735,-0.77042,-0.59485,5.0932e-05,-0.00017881,4.8894e-05,-0.00083446,-0.00042655,-0.0038147,-0.0026971,0,-5.0516,0.1473,-2.2668,-0.059209,-1.4746,0.01029,-0.074324,0.022566,-0.91896,-3.4044e-05,-0.00015177,-7.2624e-05
0.144,0.023843,5.6812,-0.1363,2.3524,0.053375,2.0587,-0.036577,0.00068015,-0.68893,0.003543,-1.0261,-0.017586,0.45202,-0.16218,0.0085902,0.046611,0.008821,0.095963,-0.082817,-0.74408,-0.6021,2.0368e-06,-0.0019073,-3.4692e-05,-0.0040531,-0.0010822,0.026345,-0.007242,-0.023945,-5.7081,0.13828,-2.3383,-0.052618,-2.0616,0.03708,-0.35501,0.078804,-1.1248,0.00013958,0.00085534,-0.00019143
0.145,0.023361,5.6672,-0.13447,2.35,0.054224,2.0446,-0.035831,0.00068873,-0.68888,0.0035519,-1.0261,-0.01767,0.4513,-0.16279,0.008577,0.044406,0.0087989,0.091672,-0.083947,-0.7177,-0.60965,-1.3271e-05,-0.0022054,-2.2119e-05,-0.0042915,-0.0011306,0.026375,-0.0075549,-0.024359,-5.7075,0.13749,-2.3488,-0.052642,-2.0728,0.037387,-0.35544,0.07977,-1.1338,0.00014111,0.00085049,-0.0001997
0.146,0.022883,5.6387,-0.13142,2.3528,0.055322,2.0301,-0.035065,0.00069728,-0.68884,0.0035606,-1.026,-0.017755,0.45061,-0.16341,0.0085545,0.042498,0.008771,0.087619,-0.084987,-0.69195,-0.61694,-2.2409e-05,-0.0019073,-2.794e-05,-0.0040531,-0.0010394,0.025749,-0.0072867,-0.023843,-5.6812,0.1363,-2.3524,-0.053375,-2.0587,0.036577,-0.34906,0.078078,-1.1264,0.00013796,0.00083612,-0.00019176
0.147,0.022462,5.6229,-0.12758,2.3491,0.056534,2.016,-0.034389,0.00070582,-0.6888,0.0035694,-1.0259,-0.017841,0.44994,-0.16403,0.0085329,0.040412,0.0087421,0.083566,-0.085972,-0.6668,-0.624,-2.1596e-05,-0.0020862,-2.8871e-05,-0.0040531,-0.00098534,0.025153,-0.0070631,-0.023361,-5.6672,0.13447,-2.35,-0.054224,-2.0446,0.035831,-0.34177,0.076499,-1.1215,0.00013428,0.00081178,-0.00018741
0.148,0.022015,5.5804,-0.12237,2.3576,0.058055,2.0018,-0.03364,0.00071433,-0.68876,0.0035781,-1.0258,-0.017928,0.4493,-0.16466,0.0085114,0.038624,0.0087111,0.079393,-0.086894,-0.64233,-0.63081,-2.1537e-05,-0.0017881,-3.0967e-05,-0.0041723,-0.00092201,0.024468,-0.0068098,-0.022883,-5.6387,0.13142,-2.3528,-0.055322,-2.0301,0.035065,-0.33483,0.074655,-1.1162,0.00013047,0.00079143,-0.00018124
0.149,0.021668,5.5669,-0.11682,2.3503,0.059558,1.9879,-0.033055,0.00072281,-0.68873,0.0035868,-1.0257,-0.018016,0.44868,-0.1653,0.008482,0.036657,0.0086865,0.075698,-0.08771,-0.61855,-0.63731,-2.9453e-05,-0.0019669,-2.468e-05,-0.0036955,-0.00081584,0.023782,-0.0064969,-0.022462,-5.6229,0.12758,-2.3491,-0.056534,-2.016,0.034389,-0.32806,0.072734,-1.1116,0.00012623,0.0007691,-0.00017662
0.15,0.021344,5.5439,-0.11015,2.3464,0.061308,1.9739,-0.032473,0.00073128,-0.68869,0.0035954,-1.0257,-0.018104,0.44808,-0.16594,0.0084719,0.034869,0.0086715,0.072122,-0.088546,-0.59545,-0.64377,-1.007e-05,-0.0017881,-1.4901e-05,-0.0035763,-0.00083633,0.023097,-0.0064671,-0.022015,-5.5804,0.12237,-2.3576,-0.058055,-2.0018,0.03364,-0.3202,0.07095,-1.104,0.0001237,0.00074608,-0.00017263
0.151,0.021025,5.5133,-0.10284,2.3475,0.063187,1.9606,-0.031892,0.00073975,-0.68866,0.0036041,-1.0256,-0.018194,0.44751,-0.16659,0.008468,0.032961,0.0086783,0.068069,-0.089338,-0.57316,-0.65005,-3.8417e-06,-0.0019073,6.7521e-06,-0.0040531,-0.00079162,0.022292,-0.0062734,-0.021668,-5.5669,0.11682,-2.3503,-0.059558,-1.9879,0.033055,-0.31338,0.06925,-1.1015,0.00011984,0.00071843,-0.0001699
