0.155,0.01234,-5.5954,-0.054362,6.9895,0.11413,1.6321,0.015348,0.0026834,-0.33805,0.0018486,-1.0291,-0.013635,0.46665,-0.137,0.015708,0.0422,-0.0067365,0.024438,-0.010379,-0.50726,-0.21291,0.015708,0.0422,-0.0067365,0.024438,-0.010379,-0.50726,-0.21291,5.5511e-17,3.8973,0.071163,-5.7877,-0.12145,-1.234,-0.023498,0.21996,-0.022236,-0.90771,-1.8673e-05,-9.3306e-05,-4.7296e-06
0.156,0.012848,-5.6319,-0.053446,7.0174,0.11414,1.6391,0.015311,0.0026991,-0.33801,0.0018419,-1.0291,-0.013645,0.46615,-0.13721,0.015676,0.041842,-0.0067421,0.023127,-0.010219,-0.50899,-0.21285,-3.2131e-05,-0.00035763,-5.5879e-06,-0.0013113,0.00016019,-0.0017285,5.9605e-05,1.1102e-16,3.8977,0.07113,-5.7874,-0.12147,-1.2336,-0.023544,0.22069,-0.02274,-0.90716,-1.9075e-05,-8.9435e-05,-2.7832e-06
0.157,0.013632,-5.5752,-0.051899,6.9829,0.1148,1.6297,0.015483,0.0027145,-0.33797,0.0018353,-1.029,-0.013656,0.46565,-0.13743,0.015429,0.039637,-0.0065999,0.021338,-0.011475,-0.49079,-0.21672,-0.0002468,-0.0022054,0.00014214,-0.0017881,-0.0012564,0.018209,-0.0038743,-0.01234,5.5954,0.054362,-6.9895,-0.11413,-1.6321,-0.015348,0.11591,0.0069542,-1.088,0.00010855,0.00065806,-8.0607e-05
0.158,0.014435,-5.5174,-0.050317,6.9446,0.11549,1.6189,0.015668,0.0027295,-0.33793,0.001829,-1.029,-0.013669,0.46518,-0.13765,0.015028,0.037581,-0.0063262,0.019908,-0.01269,-0.47186,-0.22057,-0.00040093,-0.0020564,0.00027369,-0.0014305,-0.0012154,0.018925,-0.0038445,-0.012848,5.6319,0.053446,-7.0174,-0.11414,-1.6391,-0.015311,0.11265,0.007232,-1.0904,0.00011209,0.00068461,-7.7537e-05
0.159,0.015744,-5.4702,-0.04781,6.9123,0.1164,1.6087,0.015856,0.0027442,-0.3379,0.0018229,-1.029,-0.013683,0.46473,-0.13787,0.014655,0.035524,-0.0060419,0.01812,-0.013942,-0.45371,-0.22426,-0.00037299,-0.0020564,0.00028429,-0.0017881,-0.0012517,0.01815,-0.0036955,-0.013632,5.5751,0.051899,-6.9829,-0.1148,-1.6297,-0.015483,0.11555,0.0066188,-1.084,0.00010991,0.00066049,-7.6872e-05
0.16,0.017584,-5.4187,-0.044362,6.8757,0.11745,1.5982,0.015996,0.0027585,-0.33787,0.0018172,-1.029,-0.013698,0.46429,-0.1381,0.014288,0.033587,-0.0057668,0.016689,-0.015114,-0.43589,-0.22797,-0.00036694,-0.0019371,0.00027521,-0.0014305,-0.0011716,0.017822,-0.0037104,-0.014435,5.5174,0.050317,-6.9446,-0.11549,-1.6189,-0.015668,0.11896,0.0052572,-1.0817,0.00010569,0.00063911,-7.5204e-05
0.161,0.01994,-5.3669,-0.039995,6.8396,0.11865,1.5884,0.016093,0.0027724,-0.33783,0.0018117,-1.029,-0.013714,0.46387,-0.13833,0.013922,0.031561,-0.0054887,0.01502,-0.016218,-0.41884,-0.23136,-0.00036624,-0.0020266,0.000278,-0.0016689,-0.0011045,0.017047,-0.0033826,-0.015744,5.4702,0.04781,-6.9123,-0.1164,-1.6087,-0.015856,0.12121,0.0040693,-1.0765,0.0001025,0.00062154,-7.0805e-05
0.162,0.022799,-5.3187,-0.034719,6.804,0.12002,1.5784,0.016174,0.002786,-0.3378,0.0018065,-1.029,-0.013731,0.46347,-0.13857,0.013578,0.029653,-0.0052155,0.013471,-0.017283,-0.40221,-0.23471,-0.00034343,-0.0019073,0.00027323,-0.0015497,-0.0010645,0.01663,-0.0033528,-0.017584,5.4187,0.044362,-6.8757,-0.11745,-1.5982,-0.015996,0.12465,0.0027655,-1.0717,9.9498e-05,0.00060251,-7.0003e-05
0.163,0.026119,-5.2697,-0.028619,6.7671,0.12155,1.5684,0.016228,0.0027993,-0.33778,0.0018015,-1.0289,-0.01375,0.46309,-0.13881,0.013268,0.027746,-0.0049509,0.011921,-0.018315,-0.38579,-0.23791,-0.00031036,-0.0019073,0.00026461,-0.0015497,-0.0010319,0.016421,-0.0032038,-0.01994,5.3669,0.039995,-6.8396,-0.11865,-1.5884,-0.016093,0.12669,0.0016302,-1.0677,9.6868e-05,0.00058458,-6.8766e-05
0.164,0.029976,-5.2335,-0.021517,6.7373,0.12325,1.5589,0.0163,0.0028122,-0.33775,0.0017968,-1.0289,-0.013769,0.46272,-0.13905,0.012963,0.025868,-0.0046883,0.010014,-0.019265,-0.37015,-0.24104,-0.00030478,-0.0018775,0.00026263,-0.0019073,-0.00095088,0.015646,-0.0031292,-0.022799,5.3187,0.034719,-6.804,-0.12002,-1.5784,-0.016174,0.1294,4.8703e-05,-1.0624,9.1859e-05,0.00055736,-6.6232e-05
0.165,0.034182,-5.1865,-0.01383,6.7002,0.12505,1.5491,0.016298,0.0028249,-0.33773,0.0017924,-1.0289,-0.013789,0.46236,-0.13929,0.012686,0.024021,-0.0044256,0.0084639,-0.020167,-0.35471,-0.2439,-0.0002766,-0.0018477,0.00026263,-0.0015497,-0.00090152,0.015438,-0.002861,-0.026119,5.2697,0.028619,-6.7671,-0.12155,-1.5684,-0.016228,0.12892,-0.0010625,-1.0548,9.1258e-05,0.00055505,-6.1554e-05
0.166,0.038819,-5.1513,-0.0053334,6.6682,0.127,1.5393,0.016324,0.0028373,-0.3377,0.0017882,-1.0289,-0.01381,0.46202,-0.13954,0.012424,0.022292,-0.0041605,0.0067949,-0.020982,-0.33966,-0.24658,-0.0002624,-0.0017285,0.00026519,-0.0016689,-0.00081491,0.01505,-0.0026822,-0.029976,5.2335,0.021517,-6.7373,-0.12325,-1.5589,-0.0163,0.13265,-0.0029934,-1.0524,8.746e-05,0.00053553,-6.0036e-05
0.167,0.043837,-5.1057,0.0038059,6.6315,0.12904,1.53,0.016272,0.0028495,-0.33768,0.0017843,-1.0289,-0.013832,0.4617,-0.13979,0.012205,0.020385,-0.003905,0.0050068,-0.021796,-0.32514,-0.2493,-0.00021956,-0.0019073,0.00025541,-0.0017881,-0.00081398,0.014514,-0.002712,-0.034182,5.1865,0.01383,-6.7002,-0.12505,-1.5491,-0.016298,0.13432,-0.0041655,-1.0478,8.4843e-05,0.00051348,-5.9751e-05
0.168,0.049188,-5.0652,0.013551,6.597,0.1312,1.521,0.016213,0.0028615,-0.33767,0.0017807,-1.0289,-0.013855,0.46139,-0.14004,0.011996,0.018507,-0.0036387,0.0030994,-0.022534,-0.31117,-0.25187,-0.00020862,-0.0018775,0.00026636,-0.0019073,-0.00073854,0.013977,-0.0025779,-0.038819,5.1513,0.0053334,-6.6682,-0.127,-1.5393,-0.016324,0.13665,-0.0058508,-1.0436,8.1467e-05,0.00049366,-5.8952e-05
0.169,0.054895,-5.0291,0.023954,6.5629,0.13348,1.5114,0.016164,0.0028733,-0.33765,0.0017773,-1.0289,-0.013878,0.46109,-0.14029,0.011816,0.016749,-0.003374,0.0013113,-0.023195,-0.29704,-0.25414,-0.00017998,-0.0017583,0.00026473,-0.0017881,-0.00066031,0.014126,-0.002265,-0.043837,5.1057,-0.0038059,-6.6315,-0.12904,-1.53,-0.016272,0.13715,-0.0075493,-1.0385,8.0222e-05,0.00049091,-5.3683e-05
0.17,0.060992,-5.0095,0.035096,6.539,0.13594,1.5026,0.016154,0.002885,-0.33763,0.0017742,-1.0289,-0.013902,0.46081,-0.14055,0.011675,0.014901,-0.0031023,-0.0011921,-0.023876,-0.28369,-0.25648,-0.00014133,-0.0018477,0.0002716,-0.0025034,-0.00068173,0.013351,-0.0023395,-0.049188,5.0652,-0.013551,-6.597,-0.1312,-1.521,-0.016213,0.13982,-0.008852,-1.0355,7.7554e-05,0.00046465,-5.6106e-05
0.171,0.067217,-4.9582,0.046357,6.4966,0.13835,1.4935,0.015984,0.0028966,-0.33762,0.0017714,-1.0289,-0.013926,0.46054,-0.14081,0.011566,0.012964,-0.0028295,-0.0029802,-0.024485,-0.27043,-0.25858,-0.00010896,-0.0019371,0.00027288,-0.0017881,-0.00060908,0.013262,-0.0021011,-0.054895,5.0291,-0.023954,-6.5629,-0.13348,-1.5114,-0.016164,0.13896,-0.010481,-1.0262,7.5874e-05,0.00045778,-5.124e-05
0.172,0.073887,-4.9309,0.058496,6.4666,0.14095,1.4846,0.015898,0.0029081,-0.33761,0.0017688,-1.0289,-0.013951,0.46028,-0.14107,0.011477,0.011146,-0.0025572,-0.0052452,-0.024999,-0.25758,-0.26044,-8.8708e-05,-0.0018179,0.00027229,-0.002265,-0.00051316,0.012845,-0.0018626,-0.060992,5.0095,-0.035096,-6.539,-0.13594,-1.5026,-0.016154,0.14098,-0.012515,-1.023,7.3449e-05,0.00044737,-4.932e-05
