930.79,-9.3882,-24.178,-1.1993,-7.4117,-0.53436,-1.679,-0.058572,2.2484,1.4578,-2.7248,-1.2268,-1.9513,3.6118,-1.2374,-0.45609,-0.5815,1.0176,0.14806,1.0855,-0.020742,-0.68927,-43.869,-53.883,95.368,7.8678,106.57,-1.9074,-55.551,9.5605,24.475,1.1659,7.574,0.5525,1.6917,0.060072,2.2528,1.4633,-2.7345,-1.2283,-1.9616,3.612,-1.2308,2.2528,1.4633,-2.7345,-1.2283,-1.9616,3.612,-1.2308,3.3307e-16,-20.743,-6.9182,-4.117,-0.71435,-1.6104,-0.098998,0.33312,-0.86947,-0.86253,-0.17464,-0.11711,-0.21818,-0.021962,-0.58899,-0.52551,1.9484,4.5821e-07,-1.5646e-07,8.9407e-08
930.8,-9.0446,-24.068,-1.6293,-7.3518,-0.56879,-1.6581,-0.062243,2.2436,1.4516,-2.7141,-1.2252,-1.9399,3.6115,-1.2445,-0.49758,-0.63777,1.1153,0.1657,1.1833,-0.026703,-0.73361,-41.485,-56.267,97.752,17.643,97.752,-5.9605,-44.346,9.132,24.248,1.5923,7.4326,0.57451,1.6681,0.062695,2.2484,1.4578,-2.7248,-1.2268,-1.9513,3.6118,-1.2374,2.2484,1.4578,-2.7248,-1.2268,-1.9513,3.6118,-1.2374,0,-20.697,-7.0443,-4.0575,-0.71022,-1.605,-0.099559,0.31732,-0.86718,-0.85317,-0.19536,-0.12227,-0.20101,-0.022192,-0.5551,-0.61721,1.8509,4.6939e-07,-2.8312e-07,1.7881e-07
930.81,-8.6402,-23.821,-2.0419,-7.1911,-0.58555,-1.6366,-0.064522,2.2384,1.4449,-2.7024,-1.2235,-1.9275,3.6112,-1.2521,-0.53978,-0.6907,1.2059,0.17571,1.2834,-0.02861,-0.77891,-42.2,-52.929,90.599,10.014,100.14,-1.9074,-45.3,8.6751,23.941,2.0237,7.2513,0.59153,1.6417,0.065019,2.2436,1.4516,-2.7141,-1.2252,-1.9399,3.6115,-1.2445,2.2436,1.4516,-2.7141,-1.2252,-1.9399,3.6115,-1.2445,9.992e-16,-20.648,-7.1793,-3.9917,-0.70495,-1.599,-0.10011,0.31758,-0.85919,-0.8538,-0.19875,-0.12278,-0.19056,-0.022244,-0.55704,-0.66838,1.7924,4.5076e-07,-1.1921e-07,1.4901e-07
930.82,-8.0132,-23.473,-2.5809,-6.9596,-0.60286,-1.603,-0.067224,2.2328,1.4377,-2.6898,-1.2216,-1.9142,3.6109,-1.2601,-0.58413,-0.74744,1.3001,0.19264,1.3754,-0.034571,-0.81229,-44.346,-56.744,94.175,16.928,92.03,-5.9605,-33.379,8.0972,23.333,2.4118,6.9097,0.58266,1.602,0.065094,2.2384,1.4449,-2.7024,-1.2235,-1.9275,3.6112,-1.2521,2.2384,1.4449,-2.7024,-1.2235,-1.9275,3.6112,-1.2521,1.2213e-15,-20.595,-7.3226,-3.9194,-0.69832,-1.5923,-0.10062,0.2751,-0.85508,-0.82171,-0.22989,-0.12868,-0.16922,-0.022217,-0.47826,-0.76147,1.6622,1.9372e-07,-6.7055e-08,1.7881e-07
930.83,-7.7042,-23.551,-3.0923,-6.9967,-0.65287,-1.5785,-0.072376,2.2267,1.43,-2.6763,-1.2195,-1.9,3.6105,-1.2683,-0.62513,-0.79799,1.389,0.21768,1.461,-0.0422,-0.83756,-41.008,-50.545,88.93,25.034,85.592,-7.6294,-25.272,7.7549,23.341,2.9159,6.908,0.62777,1.5771,0.069871,2.2328,1.4377,-2.6898,-1.2216,-1.9142,3.6109,-1.2601,2.2328,1.4377,-2.6898,-1.2216,-1.9142,3.6109,-1.2601,-6.6613e-16,-20.539,-7.4731,-3.8407,-0.69021,-1.5849,-0.10109,0.27578,-0.84787,-0.82354,-0.2401,-0.13198,-0.15335,-0.02244,-0.48397,-0.85418,1.5752,1.5274e-07,-2.9057e-07,1.7881e-07
930.84,-7.2724,-23.383,-3.5893,-6.8525,-0.67381,-1.5546,-0.075477,2.2202,1.4217,-2.662,-1.2173,-1.8848,3.6101,-1.2769,-0.664,-0.8471,1.4758,0.23055,1.548,-0.045776,-0.86379,-38.862,-49.114,86.784,12.875,87.023,-3.5763,-26.226,7.3867,23.08,3.3209,6.7101,0.63346,1.5589,0.071572,2.2267,1.43,-2.6763,-1.2195,-1.9,3.6105,-1.2683,2.2267,1.43,-2.6763,-1.2195,-1.9,3.6105,-1.2683,1.9984e-15,-20.48,-7.6299,-3.7553,-0.68038,-1.5767,-0.10149,0.24919,-0.85086,-0.81055,-0.26268,-0.13682,-0.13801,-0.022619,-0.44227,-0.93886,1.4895,2.0862e-07,-3.2783e-07,1.7881e-07
930.85,-6.7528,-22.924,-4.0136,-6.5395,-0.66398,-1.5247,-0.076028,2.2134,1.4129,-2.6467,-1.215,-1.8688,3.6097,-1.2857,-0.70214,-0.89717,1.5581,0.23651,1.6358,-0.044823,-0.88954,-38.147,-50.068,82.254,5.9605,87.738,0.95367,-25.749,6.6944,22.852,3.9599,6.4531,0.64544,1.5345,0.074639,2.2202,1.4217,-2.662,-1.2173,-1.8848,3.6101,-1.2769,2.2202,1.4217,-2.662,-1.2173,-1.8848,3.6101,-1.2769,-2.2205e-15,-20.42,-7.7921,-3.6632,-0.6687,-1.5678,-0.1018,0.2446,-0.84971,-0.81256,-0.26912,-0.13798,-0.12771,-0.022745,-0.44486,-1.0006,1.4374,2.0489e-07,-2.2352e-07,1.4901e-07
930.86,-6.21,-22.539,-4.4905,-6.2575,-0.66068,-1.4922,-0.077338,2.2061,1.4037,-2.6307,-1.2126,-1.852,3.6092,-1.2947,-0.73957,-0.94724,1.6415,0.24724,1.7171,-0.04673,-0.90456,-37.432,-50.068,83.447,10.729,81.301,-1.9074,-15.02,6.1036,22.214,4.3428,6.096,0.62863,1.4832,0.074187,2.2134,1.4129,-2.6467,-1.215,-1.8688,3.6097,-1.2857,2.2134,1.4129,-2.6467,-1.215,-1.8688,3.6097,-1.2857,-2.2204e-16,-20.356,-7.9587,-3.5641,-0.65489,-1.5581,-0.10201,0.21989,-0.83526,-0.78902,-0.27597,-0.13687,-0.11524,-0.022347,-0.4127,-1.0346,1.3559,2.6077e-07,-1.4901e-07,1.4901e-07
930.87,-5.6608,-22.131,-4.9341,-5.9462,-0.6462,-1.4586,-0.077641,2.1985,1.394,-2.6139,-1.2101,-1.8344,3.6088,-1.3038,-0.77891,-0.99397,1.7173,0.25606,1.7979,-0.045061,-0.91791,-39.339,-46.73,75.817,8.8215,80.824,1.6689,-13.351,5.8471,22.502,4.9358,6.1515,0.67491,1.4742,0.079978,2.2061,1.4037,-2.6307,-1.2126,-1.852,3.6092,-1.2947,2.2061,1.4037,-2.6307,-1.2126,-1.852,3.6092,-1.2947,1.9984e-15,-20.292,-8.1287,-3.4581,-0.63887,-1.5476,-0.10209,0.24006,-0.83283,-0.80872,-0.26976,-0.13572,-0.10698,-0.022534,-0.46513,-1.0989,1.3261,3.1292e-07,-7.4506e-08,1.1921e-07
930.88,-5.1697,-22.091,-5.5235,-5.7818,-0.65786,-1.4377,-0.080832,2.1905,1.3838,-2.5962,-1.2075,-1.816,3.6083,-1.313,-0.81587,-1.0352,1.7962,0.26703,1.8733,-0.045776,-0.92149,-36.955,-41.246,78.916,10.967,75.34,-0.71526,-3.5763,5.3108,22.262,5.4608,5.8841,0.66806,1.4496,0.081485,2.1985,1.394,-2.6139,-1.2101,-1.8344,3.6088,-1.3038,2.1985,1.394,-2.6139,-1.2101,-1.8344,3.6088,-1.3038,-6.6613e-16,-20.226,-8.3012,-3.3447,-0.62036,-1.5362,-0.10202,0.19643,-0.83695,-0.78488,-0.30086,-0.14242,-0.088701,-0.022682,-0.40531,-1.201,1.2191,2.9802e-07,-5.9605e-08,1.1921e-07
930.89,-4.7001,-21.9,-6.0249,-5.564,-0.6551,-1.4081,-0.082562,2.1822,1.3732,-2.5779,-1.2047,-1.7969,3.6078,-1.3222,-0.85187,-1.0793,1.8723,0.28062,1.9453,-0.046015,-0.91839,-36.001,-44.107,76.055,13.59,72.002,-0.23842,3.0994,4.8831,21.984,5.8974,5.6597,0.66281,1.4149,0.082651,2.1905,1.3838,-2.5962,-1.2075,-1.816,3.6083,-1.313,2.1905,1.3838,-2.5962,-1.2075,-1.816,3.6083,-1.313,6.6613e-16,-20.16,-8.4749,-3.2243,-0.59926,-1.5239,-0.10178,0.17046,-0.83076,-0.76697,-0.31286,-0.1435,-0.075745,-0.022516,-0.37937,-1.2593,1.1414,2.9057e-07,-1.3411e-07,8.9407e-08
930.9,-4.1984,-21.518,-6.4374,-5.2208,-0.62448,-1.3782,-0.081974,2.1735,1.3621,-2.5587,-1.2019,-1.7771,3.6074,-1.3314,-0.88549,-1.1222,1.9441,0.28539,2.0182,-0.041962,-0.91434,-33.617,-42.915,71.764,4.7684,72.956,4.0531,4.0531,4.2178,21.344,6.2815,5.1742,0.61126,1.3744,0.080203,2.1822,1.3732,-2.5779,-1.2047,-1.7969,3.6078,-1.3222,2.1822,1.3732,-2.5779,-1.2047,-1.7969,3.6078,-1.3222,0,-20.092,-8.6489,-3.096,-0.57531,-1.5106,-0.10135,0.11854,-0.82798,-0.73368,-0.33491,-0.14602,-0.063802,-0.022281,-0.30852,-1.3034,1.0589,2.9057e-07,-1.1921e-07,8.9407e-08
930.91,-3.742,-21.447,-6.9691,-4.9984,-0.61374,-1.3559,-0.083556,2.1644,1.3507,-2.5389,-1.199,-1.7565,3.607,-1.3404,-0.91958,-1.1599,2.0154,0.29349,2.0888,-0.039816,-0.90241,-34.094,-37.67,71.287,8.1062,70.572,2.1458,11.921,3.9049,21.762,6.9751,5.1974,0.64444,1.3658,0.085873,2.1735,1.3621,-2.5587,-1.2019,-1.7771,3.6074,-1.3314,2.1735,1.3621,-2.5587,-1.2019,-1.7771,3.6074,-1.3314,-1.3323e-15,-20.025,-8.8221,-2.9602,-0.54839,-1.4964,-0.1007,0.084008,-0.83857,-0.72435,-0.36862,-0.15557,-0.044118,-0.022813,-0.28047,-1.4483,0.95314,1.1921e-07,-1.0431e-07,1.7881e-07
930.92,-3.1432,-21.134,-7.4483,-4.6111,-0.57178,-1.3279,-0.082661,2.155,1.3389,-2.5183,-1.196,-1.7352,3.6066,-1.3494,-0.95344,-1.2,2.0854,0.29731,2.157,-0.033379,-0.88716,-33.855,-40.054,70.095,3.8147,68.188,6.4373,15.259,3.3117,20.982,7.2215,4.6485,0.57107,1.3241,0.081458,2.1644,1.3507,-2.5389,-1.199,-1.7565,3.607,-1.3404,2.1644,1.3507,-2.5389,-1.199,-1.7565,3.607,-1.3404,-2.8866e-15,-19.958,-8.9936,-2.8165,-0.51835,-1.4811,-0.099818,0.047143,-0.83018,-0.69915,-0.37023,-0.15151,-0.041542,-0.022272,-0.23616,-1.4277,0.92343,2.4587e-07,1.0431e-07,2.3842e-07
930.93,-2.7723,-21.259,-8.0071,-4.4737,-0.56669,-1.3047,-0.084899,2.1453,1.3267,-2.4971,-1.1929,-1.7133,3.6063,-1.3581,-0.98872,-1.235,2.1527,0.31471,2.2185,-0.032186,-0.86021,-35.286,-35.047,67.234,17.404,61.512,1.1921,26.941,2.7185,21.079,7.8807,4.3785,0.54706,1.3098,0.082872,2.155,1.3389,-2.5183,-1.196,-1.7352,3.6066,-1.3494,2.155,1.3389,-2.5183,-1.196,-1.7352,3.6066,-1.3494,2.2205e-15,-19.892,-9.162,-2.6651,-0.48507,-1.4648,-0.098669,-0.059181,-0.85101,-0.65375,-0.4467,-0.17231,-0.016298,-0.023171,-0.094781,-1.613,0.75551,1.8627e-07,-2.3842e-07,5.9605e-08
930.94,-2.2102,-20.922,-8.4084,-4.039,-0.50425,-1.2772,-0.082268,2.1352,1.3141,-2.4753,-1.1898,-1.6908,3.606,-1.3666,-1.0207,-1.2715,2.2156,0.31424,2.2852,-0.022411,-0.83709,-31.948,-36.478,62.943,-0.47684,66.757,9.7752,23.127,2.3276,21.082,8.3811,4.1681,0.52597,1.2837,0.08374,2.1453,1.3267,-2.4971,-1.1929,-1.7133,3.6063,-1.3581,2.1453,1.3267,-2.4971,-1.1929,-1.7133,3.6063,-1.3581,2.2205e-15,-19.828,-9.3266,-2.5055,-0.44839,-1.4474,-0.097235,-0.075442,-0.84787,-0.64899,-0.44537,-0.16949,-0.012495,-0.022984,-0.096087,-1.6316,0.73318,2.7567e-07,-5.9605e-08,1.3411e-07
930.95,-1.6891,-20.789,-8.8792,-3.6693,-0.44929,-1.2544,-0.080665,2.1249,1.3012,-2.4527,-1.1866,-1.6676,3.6058,-1.3748,-1.0519,-1.3049,2.279,0.31614,2.3472,-0.014782,-0.8049,-31.233,-33.379,63.419,1.9074,61.989,7.6294,32.187,1.8902,21.015,8.8515,3.8669,0.48342,1.2619,0.083067,2.1352,1.3141,-2.4753,-1.1898,-1.6908,3.606,-1.3666,2.1352,1.3141,-2.4753,-1.1898,-1.6908,3.606,-1.3666,-2.6645e-15,-19.765,-9.4861,-2.3376,-0.40819,-1.4289,-0.095488,-0.14802,-0.85719,-0.62094,-0.48638,-0.1793,-0.00042087,-0.023413,-0.011253,-1.7235,0.64291,2.5332e-07,-1.0431e-07,8.9407e-08
930.96,-1.27,-20.777,-9.3525,-3.3844,-0.40582,-1.2305,-0.079988,2.1142,1.2879,-2.4296,-1.1833,-1.6438,3.6057,-1.3826,-1.0834,-1.3392,2.3422,0.32687,2.4073,-0.0083447,-0.76413,-31.471,-34.332,63.181,10.729,60.081,6.4373,40.77,1.4015,20.819,9.2574,3.4825,0.42193,1.2352,0.080658,2.1249,1.3012,-2.4527,-1.1866,-1.6676,3.6058,-1.3748,2.1249,1.3012,-2.4527,-1.1866,-1.6676,3.6058,-1.3748,8.8818e-16,-19.704,-9.6396,-2.1615,-0.36443,-1.4094,-0.093406,-0.22675,-0.861,-0.58768,-0.52572,-0.18821,0.0091142,-0.02374,0.084419,-1.792,0.55564,5.2154e-08,-1.0431e-07,1.6391e-07
930.97,-0.7414,-20.586,-9.7501,-2.9447,-0.32884,-1.2063,-0.07648,2.1032,1.2744,-2.4059,-1.1801,-1.6194,3.6057,-1.39,-1.1129,-1.3719,2.4013,0.32639,2.4688,0.0030994,-0.72312,-29.564,-32.663,59.128,-0.47684,61.512,11.444,41.008,0.82385,20.595,9.6656,3.0214,0.34282,1.2086,0.076987,2.1142,1.2879,-2.4296,-1.1833,-1.6438,3.6057,-1.3826,2.1142,1.2879,-2.4296,-1.1833,-1.6438,3.6057,-1.3826,2.2205e-15,-19.645,-9.7861,-1.9771,-0.31704,-1.3886,-0.090966,-0.29486,-0.86558,-0.56408,-0.55362,-0.19326,0.012212,-0.023985,0.16574,-1.823,0.50763,2.1607e-07,0,1.4901e-08
930.98,-0.30476,-20.607,-10.197,-2.6026,-0.26422,-1.1832,-0.074131,2.0919,1.2605,-2.3815,-1.1768,-1.5944,3.6058,-1.397,-1.1439,-1.4019,2.459,0.33355,2.5265,0.011683,-0.67258,-30.994,-30.041,57.697,7.1526,57.697,8.5831,50.545,0.3094,20.562,10.126,2.615,0.26853,1.1884,0.074066,2.1032,1.2744,-2.4059,-1.1801,-1.6194,3.6057,-1.39,2.1032,1.2744,-2.4059,-1.1801,-1.6194,3.6057,-1.39,1.7764e-15,-19.589,-9.9245,-1.7842,-0.26592,-1.3667,-0.088141,-0.37746,-0.87319,-0.53831,-0.59499,-0.20303,0.017888,-0.024572,0.26372,-1.8873,0.43678,1.1176e-07,-1.4901e-08,1.0431e-07
930.99,0.16187,-20.608,-10.623,-2.1973,-0.18311,-1.1629,-0.07053,2.0803,1.2463,-2.3566,-1.1735,-1.5688,3.6059,-1.4034,-1.1725,-1.4305,2.5156,0.3345,2.5842,0.022888,-0.61894,-28.61,-28.61,56.505,0.95367,57.697,11.206,53.644,-0.10953,20.53,10.512,2.2235,0.18928,1.1689,0.070415,2.0919,1.2605,-2.3815,-1.1768,-1.5944,3.6058,-1.397,2.0919,1.2605,-2.3815,-1.1768,-1.5944,3.6058,-1.397,1.7764e-15,-19.537,-10.054,-1.583,-0.21116,-1.3436,-0.084913,-0.4843,-0.88284,-0.50603,-0.6525,-0.21787,0.024026,-0.025515,0.39676,-1.9696,0.34563,2.3097e-07,-5.9605e-08,0
931,0.62758,-20.583,-11.003,-1.7646,-0.092175,-1.1392,-0.065829,2.0684,1.2318,-2.3312,-1.1701,-1.5426,3.6062,-1.4093,-1.2011,-1.4589,2.5694,0.33617,2.641,0.034094,-0.55909,-28.61,-28.372,53.883,1.6689,56.744,11.206,59.843,-0.54191,20.578,10.928,1.848,0.11043,1.1434,0.066778,2.0803,1.2463,-2.3566,-1.1735,-1.5688,3.6059,-1.4034,2.0803,1.2463,-2.3566,-1.1735,-1.5688,3.6059,-1.4034,-4.4409e-16,-19.488,-10.173,-1.3733,-0.15272,-1.3194,-0.081256,-0.5785,-0.88462,-0.47802,-0.69963,-0.22967,0.027881,-0.026318,0.50992,-2.031,0.26465,1.8627e-07,-5.9605e-08,-1.3411e-07
931.01,0.96084,-20.826,-11.461,-1.4323,-0.012744,-1.1241,-0.062536,2.0562,1.2171,-2.3052,-1.1668,-1.5159,3.6067,-1.4145,-1.2281,-1.4832,2.6236,0.33998,2.6948,0.043631,-0.49186,-26.941,-24.319,54.121,3.8147,53.883,9.5367,67.234,-1.0767,20.387,11.213,1.3213,-0.00044772,1.1144,0.059947,2.0684,1.2318,-2.3312,-1.1701,-1.5426,3.6062,-1.4093,2.0684,1.2318,-2.3312,-1.1701,-1.5426,3.6062,-1.4093,-4.4409e-16,-19.443,-10.282,-1.1553,-0.090664,-1.294,-0.077151,-0.67923,-0.88327,-0.44896,-0.745,-0.24012,0.026306,-0.027106,0.64122,-2.0559,0.20022,2.5332e-07,-2.9802e-08,-2.3842e-07
