2638.03	-0.00682396	6.07985	-0.626521	6.98525	-0.968022	0.572158	-0.0302782	-2.02298	-1.23225	-0.164774	-1.91447	-0.733128	0.0199559	4.32542	0.0779629	0.0665188	0.0360012	0.0164509	1.07288	0.122309	0.80204	183.105	72.9561	134.706	-11.4441	1162.29	42.2001	3472.09	0.266456	-5.31416	0.625456	-7.37445	1.01429	-0.504604	0.032342	1.37002	1.3953	2.29219	-2.11525	2.22979	2.89077	-2.40944	1.37002	1.3953	2.29219	-2.11525	2.22979	2.89077	-2.40944	-5.55112e-16	8.9536	2.84256	5.40701	-0.203106	0.716291	-0.0652668	-0.0197467	0.303578	0.457239	-0.499867	0.200354	-0.0295909	-0.00809177	0.958936	-1.59063	-1.2489	-3.35276e-08	1.86265e-07	-1.86265e-09	
2638.04	1.07555	9.3177	-0.574037	5.35369	-0.763744	0.857542	-0.0225576	-2.02226	-1.23164	-0.164615	-1.91432	-0.724188	0.0210586	4.33181	0.0720024	0.0619888	-0.000476837	0.0121593	0.760794	0.103474	0.520706	-5.96046	-4.52996	-36.478	-4.29154	-312.09	-18.8351	-281.334	-0.889966	-8.77774	0.580918	-5.62676	0.799197	-0.809386	0.0238076	-2.02298	-1.23225	-0.164774	-1.91447	-0.733128	0.0199559	4.32542	-2.02298	-1.23225	-0.164774	-1.91447	-0.733128	0.0199559	4.32542	6.66134e-16	8.93646	2.82905	5.41799	-0.195298	0.715999	-0.0653544	-0.0206268	0.188006	0.319126	-0.492156	0.17208	-0.040772	-0.00396804	0.803301	-1.25916	-1.51915	-1.49012e-08	1.78814e-07	-9.87202e-08	
2638.05	1.83732	11.6236	-0.493132	4.18749	-0.605275	1.06122	-0.0179318	-2.02144	-1.23093	-0.164822	-1.91424	-0.717914	0.022073	4.33589	0.0932217	0.0798702	-0.0374317	0.00452995	0.529528	0.102282	0.32711	21.2192	17.8814	-36.9549	-7.62939	-231.266	-1.19209	-193.596	-1.70907	-11.2352	0.514799	-4.38357	0.633898	-1.02695	0.0185692	-2.02226	-1.23164	-0.164615	-1.91432	-0.724188	0.0210586	4.33181	-2.02226	-1.23164	-0.164615	-1.91432	-0.724188	0.0210586	4.33181	-2.22045e-16	8.91946	2.82356	5.42852	-0.189543	0.715506	-0.0654794	-0.0199884	0.106404	0.216294	-0.487642	0.150844	-0.0482162	-0.000860057	0.681089	-1.01873	-1.71419	-7.82311e-08	1.63913e-07	-9.68575e-08	
2638.06	2.36126	13.2194	-0.390579	3.37807	-0.482062	1.2022	-0.0156257	-2.0203	-1.22996	-0.165403	-1.91425	-0.713577	0.0231578	4.33842	0.133276	0.113726	-0.0751019	-0.00548363	0.364304	0.115156	0.202179	40.0543	33.8554	-37.6701	-10.0136	-165.224	12.8746	-124.931	-2.27379	-12.961	0.407818	-3.5109	0.503541	-1.17925	0.0159427	-2.02144	-1.23093	-0.164822	-1.91424	-0.717914	0.022073	4.33589	-2.02144	-1.23093	-0.164822	-1.91424	-0.717914	0.022073	4.33589	3.33067e-16	8.89822	2.82521	5.44132	-0.185324	0.714637	-0.065632	-0.0160854	0.0531448	0.134528	-0.48546	0.133747	-0.0508173	0.00168877	0.566519	-0.844141	-1.84693	-7.07805e-08	8.19564e-08	-3.1665e-08	
2638.07	2.71388	14.3148	-0.259906	2.82122	-0.38426	1.29788	-0.0150214	-2.01869	-1.22859	-0.166368	-1.91436	-0.710577	0.0244324	4.34002	0.185728	0.158072	-0.114202	-0.0164509	0.254869	0.13876	0.132561	52.4521	44.3458	-39.1006	-10.9673	-109.434	23.6034	-69.6182	-2.65656	-14.1551	0.283448	-2.90025	0.400702	-1.28326	0.0149824	-2.0203	-1.22996	-0.165403	-1.91425	-0.713577	0.0231578	4.33842	-2.0203	-1.22996	-0.165403	-1.91425	-0.713577	0.0231578	4.33842	-3.33067e-16	8.86986	2.83334	5.45812	-0.182175	0.713297	-0.0658061	-0.0130878	0.0165066	0.0765761	-0.484654	0.121704	-0.0525969	0.00349759	0.486018	-0.721293	-1.94097	-2.6077e-08	5.21541e-08	-5.02914e-08	
2638.08	2.93127	15.0208	-0.108969	2.4611	-0.306711	1.35797	-0.0156909	-2.0165	-1.22673	-0.167727	-1.91459	-0.708421	0.0259888	4.34116	0.247478	0.20957	-0.154018	-0.027895	0.189781	0.170708	0.10395	61.7504	51.4984	-39.8159	-11.4441	-65.0883	31.9481	-28.6102	-2.9016	-14.9279	0.137889	-2.50424	0.319452	-1.3498	0.0154034	-2.01869	-1.22859	-0.166368	-1.91436	-0.710577	0.0244324	4.34002	-2.01869	-1.22859	-0.166368	-1.91436	-0.710577	0.0244324	4.34002	3.33067e-16	8.83223	2.8474	5.48023	-0.179695	0.711419	-0.0659987	-0.0110958	-0.00853398	0.0366575	-0.482347	0.113012	-0.0538112	0.0047039	0.431841	-0.632701	-1.99751	7.45058e-09	1.3411e-07	-7.82311e-08	
2638.09	3.05946	15.4559	0.051344	2.22777	-0.243961	1.39358	-0.017052	-2.01366	-1.22432	-0.169487	-1.91492	-0.70671	0.0278943	4.3422	0.314474	0.265837	-0.194311	-0.0379086	0.160456	0.207424	0.107765	66.9956	56.2668	-40.2927	-10.0136	-29.3255	36.7165	3.8147	-3.02254	-15.2737	-0.00452041	-2.3178	0.259968	-1.37998	0.0169264	-2.0165	-1.22673	-0.167727	-1.91459	-0.708421	0.0259888	4.34116	-2.0165	-1.22673	-0.167727	-1.91459	-0.708421	0.0259888	4.34116	-2.22045e-16	8.78389	2.86692	5.5085	-0.177545	0.708961	-0.0662096	-0.00498189	-0.0134642	0.00398788	-0.485131	0.10638	-0.050341	0.00582768	0.367028	-0.585829	-2.02569	-2.6077e-08	2.98023e-08	-7.63685e-08	
2638.1	3.116	15.6845	0.234575	2.09498	-0.191625	1.40967	-0.0191232	-2.01013	-1.22133	-0.171657	-1.91535	-0.705125	0.0301933	4.3434	0.384569	0.324964	-0.235558	-0.0469685	0.159979	0.248432	0.134468	70.0951	59.1278	-41.2464	-9.0599	-0.476837	41.008	26.7029	-3.10282	-15.6337	-0.200247	-2.12202	0.201538	-1.40602	0.0187433	-2.01366	-1.22432	-0.169487	-1.91492	-0.70671	0.0278943	4.3422	-2.01366	-1.22432	-0.169487	-1.91492	-0.70671	0.0278943	4.3422	-1.11022e-16	8.72413	2.89155	5.54331	-0.175427	0.705913	-0.0664401	0.00251857	-0.013992	-0.0301098	-0.490203	0.0997777	-0.0455327	0.00704082	0.2944	-0.545437	-2.05301	-7.82311e-08	7.45058e-08	-9.68575e-08	
2638.11	3.10016	15.6602	0.423248	2.08443	-0.151294	1.40395	-0.0218893	-2.00588	-1.21774	-0.17424	-1.91587	-0.703419	0.0329239	4.34496	0.457048	0.387669	-0.276804	-0.0560284	0.181437	0.293016	0.175476	72.4792	62.7041	-41.2464	-9.05991	21.4577	44.5843	41.008	-3.10411	-15.684	-0.389813	-2.07371	0.15797	-1.40614	0.0213032	-2.01013	-1.22133	-0.171657	-1.91535	-0.705125	0.0301933	4.3434	-2.01013	-1.22133	-0.171657	-1.91535	-0.705125	0.0301933	4.3434	7.77156e-16	8.6524	2.92097	5.58493	-0.173106	0.702276	-0.0666923	0.00710613	-0.0105215	-0.0469867	-0.491651	0.0961029	-0.042168	0.00761395	0.257353	-0.524942	-2.05243	-1.56462e-07	-2.23517e-08	-1.00583e-07	
2638.12	3.07053	15.692	0.657701	2.04224	-0.108604	1.39867	-0.0247869	-2.00091	-1.21353	-0.177241	-1.91646	-0.701401	0.0361054	4.347	0.529766	0.447273	-0.319242	-0.0619888	0.22006	0.338793	0.227928	72.7177	59.6046	-42.4385	-5.96046	38.6238	45.7763	52.4521	-3.08422	-15.7264	-0.618186	-2.03175	0.11506	-1.40293	0.0241548	-2.00588	-1.21774	-0.17424	-1.91587	-0.703419	0.0329239	4.34496	-2.00588	-1.21774	-0.17424	-1.91587	-0.703419	0.0329239	4.34496	-3.33067e-16	8.56861	2.95492	5.63337	-0.170378	0.698059	-0.0669698	0.0113507	-0.00552593	-0.061054	-0.493323	0.0930173	-0.0389049	0.00808857	0.226419	-0.509076	-2.04847	-1.11759e-08	5.96046e-08	-1.22935e-07	
2638.13	2.99668	15.486	0.862558	2.11449	-0.0788069	1.37531	-0.0280159	-1.99522	-1.20872	-0.180661	-1.91712	-0.698926	0.0397563	4.34958	0.602007	0.509977	-0.36025	-0.068903	0.271559	0.386953	0.283241	72.2408	62.7041	-41.008	-6.91414	51.4984	48.1606	55.3131	-3.01085	-15.5562	-0.834189	-2.08766	0.0825377	-1.38163	0.0274295	-2.00091	-1.21353	-0.177241	-1.91646	-0.701401	0.0361054	4.347	-2.00091	-1.21353	-0.177241	-1.91646	-0.701401	0.0361054	4.347	0	8.4726	2.99315	5.68863	-0.167083	0.693276	-0.0672765	0.0184738	0.010147	-0.0739395	-0.49775	0.0903517	-0.03265	0.00861954	0.183625	-0.512365	-2.03068	0	0	-1.35973e-07	
2638.14	2.91107	15.3112	1.11444	2.17049	-0.0452893	1.3515	-0.0315353	-1.9888	-1.2033	-0.184502	-1.91783	-0.695894	0.0438857	4.35273	0.673532	0.570059	-0.402212	-0.0741482	0.331163	0.435352	0.340462	71.5255	60.0815	-41.9617	-5.24521	59.6046	48.399	57.2204	-2.93421	-15.4179	-1.08782	-2.12346	0.0471361	-1.36087	0.0308429	-1.99522	-1.20872	-0.180661	-1.91712	-0.698926	0.0397563	4.34958	-1.99522	-1.20872	-0.180661	-1.91712	-0.698926	0.0397563	4.34958	7.77156e-16	8.3647	3.03546	5.75044	-0.163079	0.687964	-0.0676164	0.022881	0.0216373	-0.0805706	-0.500385	0.088787	-0.0287516	0.00887305	0.163736	-0.513588	-2.01399	-1.08033e-07	-1.49012e-08	-1.99303e-07	
2638.15	2.82883	15.1884	1.39209	2.20006	-0.00906328	1.32955	-0.0350826	-1.98167	-1.19729	-0.188757	-1.91859	-0.692232	0.0485051	4.35644	0.743627	0.626802	-0.444174	-0.0779629	0.39649	0.484228	0.395298	70.0951	56.7436	-41.9617	-3.8147	65.3267	48.8758	54.8363	-2.839	-15.1705	-1.32082	-2.21837	0.0192128	-1.33156	0.0343749	-1.9888	-1.2033	-0.184502	-1.91783	-0.695894	0.0438857	4.35273	-1.9888	-1.2033	-0.184502	-1.91783	-0.695894	0.0438857	4.35273	-4.44089e-16	8.24486	3.08155	5.81875	-0.15827	0.682134	-0.0679948	0.0316872	0.0436476	-0.0931808	-0.506906	0.0862213	-0.0207395	0.00945728	0.114777	-0.527819	-1.99052	-2.30968e-07	-2.98023e-08	-1.95578e-07	
2638.16	2.72196	14.9452	1.67242	2.27876	0.0240895	1.29765	-0.0389291	-1.97385	-1.19069	-0.193429	-1.91939	-0.687894	0.0536125	4.36068	0.812769	0.684738	-0.48542	-0.0813007	0.464678	0.533342	0.44632	69.1414	57.9357	-41.2464	-3.33785	68.1877	49.1143	51.0216	-2.74058	-14.9616	-1.60313	-2.27915	-0.0150847	-1.30228	0.0381267	-1.98167	-1.19729	-0.188757	-1.91859	-0.692232	0.0485051	4.35644	-1.98167	-1.19729	-0.188757	-1.91859	-0.692232	0.0485051	4.35644	6.66134e-16	8.11353	3.13128	5.8932	-0.152555	0.675826	-0.0684166	0.0382145	0.0615743	-0.101232	-0.511064	0.0842158	-0.0146762	0.00982437	0.0835669	-0.537833	-1.96612	-3.1665e-08	7.45058e-08	-1.95578e-07	
2638.17	2.61111	14.6926	1.96984	2.36126	0.0580402	1.26421	-0.0428971	-1.96535	-1.18354	-0.198511	-1.92022	-0.682855	0.0592115	4.36541	0.88048	0.741005	-0.526428	-0.0841618	0.535727	0.58198	0.492573	67.7109	56.2668	-41.008	-2.86102	71.0488	48.6374	46.2532	-2.6333	-14.7338	-1.89825	-2.34877	-0.0495424	-1.27039	0.0420098	-1.97385	-1.19069	-0.193429	-1.91939	-0.687894	0.0536125	4.36068	-1.97385	-1.19069	-0.193429	-1.91939	-0.687894	0.0536125	4.36068	0	7.97095	3.1844	5.97355	-0.145864	0.66907	-0.0688871	0.0480539	0.086238	-0.116314	-0.518299	0.0808678	-0.00547524	0.0105312	0.0262155	-0.554161	-1.94123	-3.35276e-08	7.45058e-08	-1.99303e-07	
2638.18	2.50714	14.4509	2.27252	2.44124	0.0927238	1.23114	-0.0468679	-1.95618	-1.17582	-0.203995	-1.92108	-0.677105	0.0653009	4.37054	0.946283	0.794887	-0.566483	-0.0872612	0.606775	0.630617	0.530243	65.8035	53.8826	-40.0543	-3.09944	71.0487	48.6373	37.6702	-2.52467	-14.4566	-2.19226	-2.44641	-0.0824636	-1.23503	0.0460363	-1.96535	-1.18354	-0.198511	-1.92022	-0.682855	0.0592115	4.36541	-1.96535	-1.18354	-0.198511	-1.92022	-0.682855	0.0592115	4.36541	2.22045e-16	7.81738	3.24064	6.05956	-0.138143	0.661896	-0.0694114	0.0558653	0.1086	-0.124719	-0.523433	0.0785486	0.00201784	0.0109693	-0.0111049	-0.571786	-1.9121	-3.72529e-09	7.45058e-09	-1.73226e-07	
2638.19	2.39936	14.1593	2.57773	2.54174	0.126827	1.19366	-0.0509908	-1.94637	-1.16758	-0.209877	-1.92198	-0.670646	0.0718803	4.37601	1.01018	0.848293	-0.605822	-0.0903606	0.677824	0.679731	0.55933	63.8962	53.4058	-39.3391	-3.09944	71.0487	49.1142	29.0871	-2.42231	-14.2243	-2.52002	-2.52014	-0.120479	-1.20169	0.0501971	-1.95618	-1.17582	-0.203995	-1.92108	-0.677105	0.0653009	4.37054	-1.95618	-1.17582	-0.203995	-1.92108	-0.677105	0.0653009	4.37054	-4.44089e-16	7.65319	3.29978	6.15093	-0.129339	0.654339	-0.0699954	0.0631997	0.129375	-0.134046	-0.527699	0.0757273	0.00920935	0.0114285	-0.0481606	-0.58532	-1.88397	2.23517e-08	2.98023e-08	-1.76951e-07	
2638.2	2.29393	13.8592	2.88884	2.64692	0.162032	1.15532	-0.0551823	-1.93592	-1.15881	-0.216146	-1.9229	-0.663487	0.0789464	4.38172	1.07265	0.90003	-0.644207	-0.0936985	0.746727	0.72813	0.580311	62.4657	51.7368	-38.3853	-3.33786	68.903	48.399	20.9808	-2.32216	-13.9596	-2.83324	-2.60328	-0.15692	-1.16574	0.0542514	-1.94637	-1.16758	-0.209877	-1.92198	-0.670646	0.0718803	4.37601	-1.94637	-1.16758	-0.209877	-1.92198	-0.670646	0.0718803	4.37601	8.88178e-16	7.47856	3.36154	6.24745	-0.119419	0.646423	-0.0706447	0.072181	0.153588	-0.147872	-0.532449	0.0716499	0.0182907	0.0120954	-0.101959	-0.601221	-1.85239	-2.23517e-07	-5.21541e-08	-1.6205e-07	
