0.64	0.0162439	-0.0114179	-0.0457378	4.08501	0.108789	1.40934	-0.00328912	-0.00023624	-0.531882	-0.000167077	-1.06346	-0.000171457	0.53157	-0.0226816	-0.00176317	0.107586	-0.000680491	0.214815	-0.000689295	-0.107229	-0.0597537	-1.76317	107.586	-0.680491	214.815	-0.689295	-107.229	-59.7537	-0.0048619	-0.35366	0.0892634	-4.58768	-0.0961994	-1.53069	-0.000645878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77556e-17	0.424816	-0.0995709	4.70913	0.100782	1.56876	6.19569e-07	-0.0112631	-0.00161666	-1.91841	0.0101862	-0.00810085	6.40391e-08	
0.65	0.0107563	0.170275	-0.0639606	4.21166	0.105	1.45369	-0.00260125	-0.000268931	-0.53104	-0.000169003	-1.06177	-0.000173164	0.530729	-0.0232638	-0.00458519	0.063777	0.000201006	0.127673	0.000197149	-0.063777	-0.0578091	-2.82202	-43.8094	0.881497	-87.142	0.886444	43.4518	1.9446	-0.0118542	-0.120737	0.0601294	-4.19722	-0.105837	-1.44538	0.0026416	-0.00023624	-0.531882	-0.000167077	-1.06346	-0.000171457	0.53157	-0.0226816	0	0	0	0	0	0	0	5.55112e-17	0.42078	-0.0994506	4.69963	0.100674	1.56883	5.78311e-07	-0.0488712	-0.00078583	-1.78583	0.00341061	-0.00371726	2.3618e-08	
0.66	0.00614263	0.3663	-0.0804067	4.2449	0.101393	1.48241	-0.00259162	-0.000327909	-0.530603	-0.000163351	-1.0609	-0.000167592	0.530295	-0.0238337	-0.00688349	0.0289679	0.000820801	0.0568628	0.000811662	-0.0278354	-0.0562593	-2.2983	-34.8091	0.619795	-70.8103	0.614513	35.9416	1.54972	-0.00696797	-0.3313	0.0773924	-4.24462	-0.102062	-1.47833	0.00255816	-0.000268931	-0.53104	-0.000169003	-1.06177	-0.000173164	0.530729	-0.0232638	-0.00023624	-0.531882	-0.000167077	-1.06346	-0.000171457	0.53157	-0.0226816	2.77556e-17	0.418612	-0.0994542	4.69476	0.100634	1.56889	5.83162e-07	-0.0504988	0.00107213	-1.82767	0.00299325	-0.00494601	2.35323e-08	
0.67	0.00271005	0.56438	-0.0937678	4.19916	0.098288	1.4969	-0.00315729	-0.000407112	-0.53047	-0.000153075	-1.06066	-0.00015737	0.530188	-0.0243864	-0.00872489	0.00107288	0.00115964	-0.00190735	0.00115616	0.00292063	-0.0544079	-1.8414	-27.895	0.338841	-58.7702	0.344502	30.756	1.85147	-0.00331744	-0.527433	0.0913263	-4.21074	-0.0988609	-1.4946	0.00301965	-0.000327909	-0.530603	-0.000163351	-1.0609	-0.000167592	0.530295	-0.0238337	-0.000268931	-0.53104	-0.000169003	-1.06177	-0.000173164	0.530729	-0.0232638	-2.77556e-17	0.417642	-0.099543	4.6936	0.100649	1.56895	6.00503e-07	-0.0616643	0.00329777	-1.84442	0.00320069	-0.00676989	2.6908e-08	
0.68	0.000132807	0.738843	-0.104542	4.11789	0.0957179	1.50188	-0.00394925	-0.000503574	-0.530598	-0.000140645	-1.06099	-0.000144932	0.530384	-0.0249207	-0.010388	-0.0239611	0.00128247	-0.0574589	0.00128604	0.033319	-0.0526458	-1.66314	-25.0339	0.122833	-55.5515	0.129876	30.3984	1.76206	-0.000598484	-0.706398	0.102548	-4.13529	-0.0961938	-1.50138	0.00378369	-0.000407112	-0.53047	-0.000153075	-1.06066	-0.00015737	0.530188	-0.0243864	-0.000327909	-0.530603	-0.000163351	-1.0609	-0.000167592	0.530295	-0.0238337	0	0.417417	-0.0996909	4.69589	0.100715	1.56902	6.2175e-07	-0.0753658	0.00551192	-1.84136	0.00292812	-0.00347758	2.62949e-08	
0.69	-0.00176946	0.910242	-0.113273	4.0131	0.0935711	1.5016	-0.00492484	-0.000616317	-0.530975	-0.000128034	-1.06187	-0.000132259	0.530894	-0.0254377	-0.0120051	-0.048995	0.00122172	-0.114918	0.0012308	0.0658035	-0.050988	-1.61707	-25.0339	-0.0607541	-57.4589	-0.0552391	32.4845	1.65775	0.0014567	-0.886722	0.11183	-4.02957	-0.0939158	-1.50187	0.00476384	-0.000503574	-0.530598	-0.000140645	-1.06099	-0.000144932	0.530384	-0.0249207	-0.000407112	-0.53047	-0.000153075	-1.06066	-0.00015737	0.530188	-0.0243864	-5.55112e-17	0.417618	-0.0998813	4.70175	0.100834	1.56907	6.13171e-07	-0.0938254	0.00765345	-1.83153	0.00291771	-0.00315084	2.86806e-08	
0.7	-0.00324191	1.05505	-0.120415	3.91127	0.0918499	1.49807	-0.00585847	-0.000745607	-0.531608	-0.000116753	-1.06336	-0.000120872	0.531748	-0.0259399	-0.0136988	-0.0752807	0.00103117	-0.177264	0.00104447	0.101984	-0.0496414	-1.69367	-26.2857	-0.19055	-62.3465	-0.18633	36.18	1.34669	0.00296742	-1.02412	0.119037	-3.93304	-0.0921848	-1.49895	0.00566021	-0.000616317	-0.530975	-0.000128034	-1.06187	-0.000132259	0.530894	-0.0254377	-0.000503574	-0.530598	-0.000140645	-1.06099	-0.000144932	0.530384	-0.0249207	2.77556e-17	0.418021	-0.100104	4.71152	0.101012	1.56913	5.9599e-07	-0.111417	0.00976051	-1.82061	0.00232775	-0.00462798	2.83415e-08	
0.71	-0.00436434	1.17613	-0.126179	3.82016	0.0905194	1.49309	-0.00671639	-0.00089237	-0.532514	-0.000108006	-1.0655	-0.000111977	0.532985	-0.0264309	-0.0154938	-0.103354	0.000732791	-0.245333	0.000749183	0.141919	-0.0486933	-1.79507	-28.0738	-0.29838	-68.0685	-0.295287	39.9351	0.948086	0.00416341	-1.15649	0.125137	-3.83586	-0.0907475	-1.49409	0.00656047	-0.000745607	-0.531608	-0.000116753	-1.06336	-0.000120872	0.531748	-0.0259399	-0.000616317	-0.530975	-0.000128034	-1.06187	-0.000132259	0.530894	-0.0254377	5.55112e-17	0.418462	-0.100354	4.72564	0.101254	1.56919	5.63559e-07	-0.127861	0.0116469	-1.80414	0.00300089	-0.00330422	3.23384e-08	
0.72	-0.00528321	1.29539	-0.131159	3.7376	0.0894354	1.4883	-0.00753943	-0.00105764	-0.533714	-0.000102736	-1.06836	-0.00010652	0.534644	-0.0269137	-0.0173881	-0.133812	0.000347121	-0.3196	0.000367225	0.185907	-0.0480376	-1.89431	-30.458	-0.385669	-74.2674	-0.381959	43.9882	0.655651	0.00512	-1.25711	0.130116	-3.76123	-0.0896928	-1.48918	0.00730633	-0.00089237	-0.532514	-0.000108006	-1.0655	-0.000111977	0.532985	-0.0264309	-0.000745607	-0.531608	-0.000116753	-1.06336	-0.000120872	0.531748	-0.0259399	2.77556e-17	0.418823	-0.100627	4.74456	0.101569	1.56924	5.64078e-07	-0.141013	0.0131892	-1.78825	0.00365838	-0.00116509	3.53411e-08	
0.73	-0.00606037	1.39277	-0.135375	3.67537	0.0886465	1.48367	-0.00821876	-0.00124236	-0.535227	-0.000101686	-1.07199	-0.000105232	0.536761	-0.027392	-0.0193616	-0.165939	-0.000104737	-0.398993	-7.79182e-05	0.233293	-0.0477731	-1.97347	-32.1269	-0.451859	-79.3934	-0.445143	47.3857	0.264496	0.00588144	-1.35515	0.134308	-3.69709	-0.0888871	-1.48465	0.00800343	-0.00105764	-0.533714	-0.000102736	-1.06836	-0.00010652	0.534644	-0.0269137	-0.00089237	-0.532514	-0.000108006	-1.0655	-0.000111977	0.532985	-0.0264309	0	0.419014	-0.100921	4.76868	0.101961	1.5693	5.22299e-07	-0.154013	0.0145495	-1.77635	0.00246309	-0.00171881	3.23267e-08	
